edad,trabajo,estudios,estado-civil,trabajo,posicion-familiar,etnia,sexo,ganancias_inversiones,perdidas_inversiones,horas-trabajo_semana,pais-origen,salario
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
41, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,40, Mexico, <=50K
22, Private, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Mujer,0,0,15, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,1876,40, United-States, <=50K
46, Private, Prof-school, Separated, Prof-specialty, No-en-familia, Blanco, Hombre,0,0,50, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, >50K
34, ?, HS-grad, Never-married, ?, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,1902,55, United-States, >50K
21, Private, Assoc-voc, Never-married, Exec-managerial, Hijo-unico, Blanco, Mujer,2174,0,60, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,70, United-States, <=50K
27, Private, Masters, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,48, United-States, <=50K
24, Private, 1st-4th, Married-civ-spouse, Other-service, Hijo-unico, Asiatico-Pacifico-Isleno, Mujer,0,0,5, Vietnam, <=50K
63, Private, Some-college, Divorced, Craft-repair, Soltero-a, Blanco, Hombre,0,0,22, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Marido, Blanco, Hombre,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Tech-support, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Soltero-a, Blanco, Mujer,4650,0,20, United-States, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,99, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Otro-familiar, Negro, Mujer,0,0,35, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,15024,0,60, United-States, >50K
35, Private, 11th, Divorced, Transport-moving, No-en-familia, Blanco, Hombre,0,0,50, United-States, <=50K
41, Local-gov, Some-college, Divorced, Exec-managerial, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Hombre,0,0,40, ?, <=50K
64, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, >50K
42, Private, 7th-8th, Never-married, Handlers-cleaners, No-en-familia, Negro, Hombre,0,2205,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,50, Germany, >50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Other-service, Mujer, Blanco, Mujer,0,0,35, United-States, >50K
36, Federal-gov, Some-college, Divorced, Exec-managerial, Soltero-a, Negro, Mujer,0,0,40, United-States, >50K
23, Private, 12th, Never-married, Machine-op-inspct, Otro-familiar, Blanco, Hombre,0,0,30, Mexico, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Hombre,0,0,14, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, No-en-familia, Negro, Mujer,0,0,40, United-States, <=50K
56, Federal-gov, Bachelors, Never-married, Transport-moving, No-en-familia, Negro, Hombre,0,2001,65, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,24, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, No-en-familia, Negro, Mujer,0,0,40, United-States, <=50K
45, Federal-gov, Assoc-acdm, Never-married, Adm-clerical, No-en-familia, Blanco, Hombre,0,0,40, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,7688,0,43, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Mujer, Blanco, Mujer,0,0,45, United-States, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Marido, Negro, Hombre,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Marido, Blanco, Hombre,0,0,40, United-States, >50K
70, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,20, Cuba, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Hombre,0,0,45, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,40, United-States, >50K
76, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Marido, Blanco, Hombre,0,0,15, United-States, <=50K
25, Private, HS-grad, Separated, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, Mexico, <=50K
39, Private, Assoc-acdm, Never-married, Other-service, Hijo-unico, Blanco, Mujer,0,0,56, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Soltero-a, Negro, Mujer,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
60, Private, 7th-8th, Divorced, Machine-op-inspct, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
20, ?, Some-college, Never-married, ?, Hijo-unico, Negro, Hombre,0,0,30, United-States, <=50K
54, Private, 1st-4th, Married-civ-spouse, Craft-repair, Marido, Negro, Hombre,0,0,40, Haiti, >50K
20, Private, Some-college, Never-married, Sales, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
22, Federal-gov, HS-grad, Never-married, Adm-clerical, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
23, Private, 5th-6th, Never-married, Handlers-cleaners, No-en-familia, Blanco, Hombre,0,0,55, Mexico, <=50K
54, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,1902,50, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,16, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
33, Private, 12th, Divorced, Craft-repair, No-en-familia, Blanco, Hombre,0,2258,42, United-States, <=50K
30, Private, Prof-school, Never-married, Prof-specialty, Hijo-unico, Asiatico-Pacifico-Isleno, Mujer,0,0,40, ?, <=50K
38, Federal-gov, Some-college, Divorced, Adm-clerical, No-en-familia, Blanco, Hombre,0,0,40, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Marido, Negro, Hombre,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, No-en-familia, Negro, Mujer,0,0,52, United-States, <=50K
32, Private, Some-college, Separated, Tech-support, No-en-familia, Amerindio-esquimal, Hombre,0,1980,40, United-States, <=50K
61, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Marido, Blanco, Hombre,2885,0,40, United-States, <=50K
24, ?, Assoc-voc, Married-civ-spouse, ?, Mujer, Negro, Mujer,0,0,35, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, >50K
18, Private, 10th, Never-married, Priv-house-serv, Hijo-unico, Negro, Mujer,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,25, United-States, <=50K
53, Federal-gov, HS-grad, Divorced, Tech-support, Soltero-a, Blanco, Hombre,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,30, United-States, <=50K
28, Private, Some-college, Separated, Other-service, Soltero-a, Blanco, Mujer,0,0,15, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,40, El-Salvador, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Marido, Negro, Hombre,0,0,56, Haiti, >50K
21, ?, Some-college, Never-married, ?, Hijo-unico, Blanco, Hombre,0,0,48, United-States, <=50K
52, Private, Bachelors, Separated, Exec-managerial, Soltero-a, Blanco, Mujer,0,0,40, ?, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Marido, Asiatico-Pacifico-Isleno, Hombre,0,0,50, India, >50K
33, Private, Some-college, Never-married, Other-service, No-en-familia, Blanco, Hombre,0,0,32, United-States, <=50K
49, Private, Bachelors, Never-married, Tech-support, Soltero-a, Asiatico-Pacifico-Isleno, Mujer,0,0,40, India, <=50K
58, Private, 7th-8th, Widowed, Other-service, No-en-familia, Otro, Mujer,0,0,30, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,24, United-States, >50K
67, Private, 7th-8th, Married-civ-spouse, Transport-moving, Marido, Negro, Hombre,10566,0,40, United-States, <=50K
42, Local-gov, Bachelors, Divorced, Prof-specialty, No-en-familia, Blanco, Hombre,0,0,50, ?, <=50K
69, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, >50K
61, Private, HS-grad, Divorced, Exec-managerial, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Mujer,0,0,34, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Exec-managerial, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
76, ?, Prof-school, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,1258,20, United-States, <=50K
53, Private, Assoc-acdm, Never-married, Exec-managerial, No-en-familia, Blanco, Mujer,0,0,60, United-States, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Soltero-a, Blanco, Mujer,0,0,37, United-States, <=50K
43, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,4508,0,40, Cuba, <=50K
48, ?, HS-grad, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,2415,99, United-States, >50K
59, Private, 7th-8th, Divorced, Transport-moving, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,38, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, >50K
63, Self-emp-inc, 10th, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
44, ?, Some-college, Divorced, ?, Soltero-a, Blanco, Mujer,0,0,10, Poland, <=50K
46, Private, Some-college, Divorced, Sales, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Soltero-a, Blanco, Hombre,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, No-en-familia, Blanco, Hombre,0,1669,45, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, >50K
58, Private, HS-grad, Never-married, Other-service, Otro-familiar, Blanco, Hombre,0,0,25, United-States, <=50K
25, ?, Bachelors, Never-married, ?, No-en-familia, Asiatico-Pacifico-Isleno, Hombre,0,0,28, Taiwan, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,3103,0,35, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,45, Germany, <=50K
49, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Soltero-a, Blanco, Hombre,6497,0,45, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,55, United-States, >50K
43, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,17, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Never-married, Exec-managerial, No-en-familia, Blanco, Mujer,0,0,12, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Transport-moving, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
43, Private, 12th, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
48, Private, HS-grad, Widowed, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,32, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Hijo-unico, Negro, Hombre,0,0,28, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Mujer, Blanco, Mujer,0,0,35, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,1887,40, United-States, >50K
43, Private, HS-grad, Divorced, Farming-fishing, No-en-familia, Negro, Hombre,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Other-service, Marido, Negro, Hombre,0,0,40, United-States, <=50K
74, State-gov, Some-college, Separated, Sales, No-en-familia, Blanco, Hombre,0,0,16, United-States, <=50K
64, ?, Some-college, Widowed, ?, Soltero-a, Blanco, Mujer,0,0,8, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,40, United-States, >50K
32, State-gov, 5th-6th, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Mujer,0,0,10, United-States, <=50K
23, ?, 10th, Never-married, ?, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Mujer, Blanco, Mujer,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, >50K
24, Local-gov, Some-college, Never-married, Protective-serv, Soltero-a, Otro, Hombre,1151,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,35, United-States, <=50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Hijo-unico, Negro, Mujer,0,0,35, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Negro, Hombre,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, Italy, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,99999,0,50, United-States, >50K
44, Private, Bachelors, Divorced, Sales, Soltero-a, Blanco, Hombre,0,0,44, United-States, >50K
42, Local-gov, Masters, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,40, United-States, >50K
45, Private, Doctorate, Separated, Exec-managerial, Soltero-a, Blanco, Hombre,0,0,40, United-States, >50K
52, Private, Bachelors, Divorced, Sales, No-en-familia, Blanco, Hombre,0,0,60, United-States, <=50K
